codigo_municipio,municipio,mes_referencia,internacoes
350100,ALTINOPOLIS,2025-09-01,166
350110,ALTO ALEGRE,2025-09-01,7
350130,ALVARES MACHADO,2025-09-01,62
350160,AMERICANA,2025-09-01,832
350170,AMERICO BRASILIENSE,2025-09-01,539
350190,AMPARO,2025-09-01,330
350210,ANDRADINA,2025-09-01,263
350220,ANGATUBA,2025-09-01,172
350250,APARECIDA,2025-09-01,407
350260,APARECIDA D'OESTE,2025-09-01,6
350270,APIAI,2025-09-01,282
350280,ARACATUBA,2025-09-01,1254
350310,ARANDU,2025-09-01,12
350320,ARARAQUARA,2025-09-01,1890
350330,ARARAS,2025-09-01,607
350340,AREALVA,2025-09-01,26
350390,ARUJA,2025-09-01,0
350400,ASSIS,2025-09-01,830
350410,ATIBAIA,2025-09-01,339
350420,AURIFLAMA,2025-09-01,183
350450,AVARE,2025-09-01,648
350520,BARIRI,2025-09-01,214
350530,BARRA BONITA,2025-09-01,183
350550,BARRETOS,2025-09-01,2877
350570,BARUERI,2025-09-01,3430
350580,BASTOS,2025-09-01,80
350590,BATATAIS,2025-09-01,308
350600,BAURU,2025-09-01,3480
350610,BEBEDOURO,2025-09-01,720
350630,BERNARDINO DE CAMPOS,2025-09-01,65
350635,BERTIOGA,2025-09-01,287
350640,BILAC,2025-09-01,22
350650,BIRIGUI,2025-09-01,416
350670,BOA ESPERANCA DO SUL,2025-09-01,8
350680,BOCAINA,2025-09-01,15
350700,BOITUVA,2025-09-01,191
350710,BOM JESUS DOS PERDOES,2025-09-01,13
350740,BORBOREMA,2025-09-01,75
350750,BOTUCATU,2025-09-01,2532
350760,BRAGANCA PAULISTA,2025-09-01,1635
350790,BROTAS,2025-09-01,56
350810,BURITAMA,2025-09-01,119
350840,CABREUVA,2025-09-01,30
350850,CACAPAVA,2025-09-01,386
350870,CACONDE,2025-09-01,188
350880,CAFELANDIA,2025-09-01,71
350900,CAIEIRAS,2025-09-01,389
350920,CAJAMAR,2025-09-01,304
350930,CAJOBI,2025-09-01,47
350940,CAJURU,2025-09-01,274
350950,CAMPINAS,2025-09-01,7786
350960,CAMPO LIMPO PAULISTA,2025-09-01,317
350970,CAMPOS DO JORDAO,2025-09-01,212
351000,CANDIDO MOTA,2025-09-01,259
351020,CAPAO BONITO,2025-09-01,249
351040,CAPIVARI,2025-09-01,223
351050,CARAGUATATUBA,2025-09-01,1874
351060,CARAPICUIBA,2025-09-01,791
351070,CARDOSO,2025-09-01,46
351080,CASA BRANCA,2025-09-01,189
351100,CASTILHO,2025-09-01,92
351110,CATANDUVA,2025-09-01,1635
351140,CERQUEIRA CESAR,2025-09-01,127
351150,CERQUILHO,2025-09-01,90
351160,CESARIO LANGE,2025-09-01,46
351170,CHARQUEADA,2025-09-01,26
351190,CLEMENTINA,2025-09-01,24
351200,COLINA,2025-09-01,88
351210,COLOMBIA,2025-09-01,3
351220,CONCHAL,2025-09-01,185
351230,CONCHAS,2025-09-01,24
351280,COSMOPOLIS,2025-09-01,152
351300,COTIA,2025-09-01,768
351310,CRAVINHOS,2025-09-01,36
351340,CRUZEIRO,2025-09-01,443
351350,CUBATAO,2025-09-01,565
351360,CUNHA,2025-09-01,110
351370,DESCALVADO,2025-09-01,183
351380,DIADEMA,2025-09-01,1892
351390,DIVINOLANDIA,2025-09-01,379
351410,DOIS CORREGOS,2025-09-01,108
351440,DRACENA,2025-09-01,277
351450,DUARTINA,2025-09-01,121
351500,EMBU DAS ARTES,2025-09-01,311
351510,EMBU-GUACU,2025-09-01,107
351518,ESPIRITO SANTO DO PINHAL,2025-09-01,349
351520,ESTRELA D'OESTE,2025-09-01,69
351540,FARTURA,2025-09-01,75
351550,FERNANDOPOLIS,2025-09-01,611
351570,FERRAZ DE VASCONCELOS,2025-09-01,674
351600,FLORIDA PAULISTA,2025-09-01,76
351620,FRANCA,2025-09-01,2167
351630,FRANCISCO MORATO,2025-09-01,914
351640,FRANCO DA ROCHA,2025-09-01,649
351660,GALIA,2025-09-01,13
351670,GARCA,2025-09-01,223
351690,GENERAL SALGADO,2025-09-01,32
351700,GETULINA,2025-09-01,39
351740,GUAIRA,2025-09-01,306
351760,GUAPIARA,2025-09-01,25
351770,GUARA,2025-09-01,74
351780,GUARACAI,2025-09-01,53
351820,GUARARAPES,2025-09-01,129
351830,GUARAREMA,2025-09-01,134
351840,GUARATINGUETA,2025-09-01,530
351860,GUARIBA,2025-09-01,115
351870,GUARUJA,2025-09-01,1088
351880,GUARULHOS,2025-09-01,5011
351900,HERCULANDIA,2025-09-01,34
351907,HORTOLANDIA,2025-09-01,474
351910,IACANGA,2025-09-01,80
351930,IBATE,2025-09-01,83
351940,IBIRA,2025-09-01,33
351960,IBITINGA,2025-09-01,377
351970,IBIUNA,2025-09-01,404
351990,IEPE,2025-09-01,62
352010,IGARAPAVA,2025-09-01,132
352040,ILHABELA,2025-09-01,279
352044,ILHA SOLTEIRA,2025-09-01,262
352050,INDAIATUBA,2025-09-01,1914
352070,INDIAPORA,2025-09-01,24
352090,IPAUSSU,2025-09-01,96
352130,IPUA,2025-09-01,107
352170,ITABERA,2025-09-01,103
352180,ITAI,2025-09-01,103
352190,ITAJOBI,2025-09-01,64
352210,ITANHAEM,2025-09-01,1008
352220,ITAPECERICA DA SERRA,2025-09-01,1466
352230,ITAPETININGA,2025-09-01,857
352240,ITAPEVA,2025-09-01,728
352250,ITAPEVI,2025-09-01,1360
352260,ITAPIRA,2025-09-01,493
352270,ITAPOLIS,2025-09-01,297
352280,ITAPORANGA,2025-09-01,98
352290,ITAPUI,2025-09-01,0
352310,ITAQUAQUECETUBA,2025-09-01,1322
352320,ITARARE,2025-09-01,328
352340,ITATIBA,2025-09-01,552
352350,ITATINGA,2025-09-01,27
352360,ITIRAPINA,2025-09-01,10
352390,ITU,2025-09-01,719
352400,ITUPEVA,2025-09-01,179
352410,ITUVERAVA,2025-09-01,345
352420,JABORANDI,2025-09-01,7
352430,JABOTICABAL,2025-09-01,194
352440,JACAREI,2025-09-01,1215
352450,JACI,2025-09-01,58
352470,JAGUARIUNA,2025-09-01,319
352480,JALES,2025-09-01,719
352520,JARINU,2025-09-01,55
352530,JAU,2025-09-01,2361
352550,JOANOPOLIS,2025-09-01,16
352570,JOSE BONIFACIO,2025-09-01,193
352590,JUNDIAI,2025-09-01,3582
352600,JUNQUEIROPOLIS,2025-09-01,119
352640,LARANJAL PAULISTA,2025-09-01,115
352670,LEME,2025-09-01,442
352680,LENCOIS PAULISTA,2025-09-01,231
352690,LIMEIRA,2025-09-01,1331
352710,LINS,2025-09-01,689
352720,LORENA,2025-09-01,402
352730,LOUVEIRA,2025-09-01,205
352740,LUCELIA,2025-09-01,59
352800,MACATUBA,2025-09-01,91
352810,MACAUBAL,2025-09-01,6
352850,MAIRIPORA,2025-09-01,230
352880,MARACAI,2025-09-01,81
352900,MARILIA,2025-09-01,2774
352920,MARTINOPOLIS,2025-09-01,267
352930,MATAO,2025-09-01,612
352940,MAUA,2025-09-01,1153
352970,MIGUELOPOLIS,2025-09-01,102
353010,MIRANDOPOLIS,2025-09-01,281
353030,MIRASSOL,2025-09-01,180
353050,MOCOCA,2025-09-01,445
353060,MOGI DAS CRUZES,2025-09-01,3099
353070,MOGI GUACU,2025-09-01,938
353080,MOGI MIRIM,2025-09-01,389
353110,MONGAGUA,2025-09-01,72
353130,MONTE ALTO,2025-09-01,259
353140,MONTE APRAZIVEL,2025-09-01,344
353150,MONTE AZUL PAULISTA,2025-09-01,147
353180,MONTE MOR,2025-09-01,90
353190,MORRO AGUDO,2025-09-01,141
353200,MORUNGABA,2025-09-01,27
353240,NAZARE PAULISTA,2025-09-01,36
353250,NEVES PAULISTA,2025-09-01,5
353260,NHANDEARA,2025-09-01,221
353290,NOVA EUROPA,2025-09-01,33
353300,NOVA GRANADA,2025-09-01,163
353340,NOVA ODESSA,2025-09-01,128
353350,NOVO HORIZONTE,2025-09-01,212
353390,OLIMPIA,2025-09-01,296
353430,ORLANDIA,2025-09-01,266
353440,OSASCO,2025-09-01,2242
353460,OSVALDO CRUZ,2025-09-01,222
353470,OURINHOS,2025-09-01,919
353475,OUROESTE,2025-09-01,41
353520,PALMEIRA D'OESTE,2025-09-01,71
353530,PALMITAL,2025-09-01,188
353550,PARAGUACU PAULISTA,2025-09-01,423
353580,PARANAPANEMA,2025-09-01,71
353600,PARAPUA,2025-09-01,0
353620,PARIQUERA-ACU,2025-09-01,822
353630,PATROCINIO PAULISTA,2025-09-01,68
353650,PAULINIA,2025-09-01,566
353660,PAULO DE FARIA,2025-09-01,10
353670,PEDERNEIRAS,2025-09-01,188
353700,PEDREGULHO,2025-09-01,98
353710,PEDREIRA,2025-09-01,103
353730,PENAPOLIS,2025-09-01,495
353740,PEREIRA BARRETO,2025-09-01,74
353780,PIEDADE,2025-09-01,246
353790,PILAR DO SUL,2025-09-01,97
353800,PINDAMONHANGABA,2025-09-01,554
353860,PIRACAIA,2025-09-01,40
353870,PIRACICABA,2025-09-01,3161
353880,PIRAJU,2025-09-01,153
353890,PIRAJUI,2025-09-01,99
353900,PIRANGI,2025-09-01,116
353930,PIRASSUNUNGA,2025-09-01,230
353940,PIRATININGA,2025-09-01,19
353950,PITANGUEIRAS,2025-09-01,117
354000,POMPEIA,2025-09-01,83
354020,PONTAL,2025-09-01,99
354040,POPULINA,2025-09-01,10
354060,PORTO FELIZ,2025-09-01,407
354070,PORTO FERREIRA,2025-09-01,235
354080,POTIRENDABA,2025-09-01,62
354100,PRAIA GRANDE,2025-09-01,961
354120,PRESIDENTE BERNARDES,2025-09-01,104
354130,PRESIDENTE EPITACIO,2025-09-01,232
354140,PRESIDENTE PRUDENTE,2025-09-01,3817
354150,PRESIDENTE VENCESLAU,2025-09-01,194
354160,PROMISSAO,2025-09-01,315
354190,QUELUZ,2025-09-01,20
354220,RANCHARIA,2025-09-01,371
354240,REGENTE FEIJO,2025-09-01,79
354260,REGISTRO,2025-09-01,751
354290,RIBEIRAO BONITO,2025-09-01,29
354300,RIBEIRAO BRANCO,2025-09-01,20
354330,RIBEIRAO PIRES,2025-09-01,186
354340,RIBEIRAO PRETO,2025-09-01,8315
354380,RINOPOLIS,2025-09-01,31
354390,RIO CLARO,2025-09-01,989
354400,RIO DAS PEDRAS,2025-09-01,81
354420,RIOLANDIA,2025-09-01,16
354425,ROSANA,2025-09-01,321
354490,SALES OLIVEIRA,2025-09-01,25
354500,SALESOPOLIS,2025-09-01,34
354520,SALTO,2025-09-01,603
354530,SALTO DE PIRAPORA,2025-09-01,271
354540,SALTO GRANDE,2025-09-01,69
354560,SANTA ADELIA,2025-09-01,98
354580,SANTA BARBARA D'OESTE,2025-09-01,744
354630,SANTA CRUZ DAS PALMEIRAS,2025-09-01,94
354640,SANTA CRUZ DO RIO PARDO,2025-09-01,375
354660,SANTA FE DO SUL,2025-09-01,293
354680,SANTA ISABEL,2025-09-01,178
354730,SANTANA DE PARNAIBA,2025-09-01,343
354750,SANTA RITA DO PASSA QUATRO,2025-09-01,126
354760,SANTA ROSA DE VITERBO,2025-09-01,88
354770,SANTO ANASTACIO,2025-09-01,185
354780,SANTO ANDRE,2025-09-01,3918
354790,SANTO ANTONIO DA ALEGRIA,2025-09-01,13
354850,SANTOS,2025-09-01,3047
354860,SAO BENTO DO SAPUCAI,2025-09-01,43
354870,SAO BERNARDO DO CAMPO,2025-09-01,3597
354880,SAO CAETANO DO SUL,2025-09-01,1369
354890,SAO CARLOS,2025-09-01,1669
354910,SAO JOAO DA BOA VISTA,2025-09-01,553
354940,SAO JOAQUIM DA BARRA,2025-09-01,340
354970,SAO JOSE DO RIO PARDO,2025-09-01,342
354980,SAO JOSE DO RIO PRETO,2025-09-01,8459
354990,SAO JOSE DOS CAMPOS,2025-09-01,4992
355000,SAO LUIS DO PARAITINGA,2025-09-01,16
355010,SAO MANUEL,2025-09-01,153
355020,SAO MIGUEL ARCANJO,2025-09-01,98
355030,SAO PAULO,2025-09-01,63707
355040,SAO PEDRO,2025-09-01,373
355060,SAO ROQUE,2025-09-01,481
355070,SAO SEBASTIAO,2025-09-01,499
355080,SAO SEBASTIAO DA GRAMA,2025-09-01,44
355090,SAO SIMAO,2025-09-01,23
355100,SAO VICENTE,2025-09-01,911
355150,SERRANA,2025-09-01,301
355160,SERRA NEGRA,2025-09-01,225
355170,SERTAOZINHO,2025-09-01,549
355200,SILVEIRAS,2025-09-01,0
355210,SOCORRO,2025-09-01,294
355220,SOROCABA,2025-09-01,5456
355230,SUD MENNUCCI,2025-09-01,16
355240,SUMARE,2025-09-01,1135
355250,SUZANO,2025-09-01,747
355260,TABAPUA,2025-09-01,82
355270,TABATINGA,2025-09-01,62
355280,TABOAO DA SERRA,2025-09-01,1932
355300,TAGUAI,2025-09-01,49
355330,TAMBAU,2025-09-01,90
355340,TANABI,2025-09-01,134
355360,TAPIRATIBA,2025-09-01,35
355370,TAQUARITINGA,2025-09-01,371
355380,TAQUARITUBA,2025-09-01,150
355400,TATUI,2025-09-01,407
355410,TAUBATE,2025-09-01,1934
355430,TEODORO SAMPAIO,2025-09-01,104
355440,TERRA ROXA,2025-09-01,0
355450,TIETE,2025-09-01,192
355470,TORRINHA,2025-09-01,4
355500,TUPA,2025-09-01,648
355510,TUPI PAULISTA,2025-09-01,119
355540,UBATUBA,2025-09-01,451
355580,URANIA,2025-09-01,28
355600,URUPES,2025-09-01,79
355620,VALINHOS,2025-09-01,382
355630,VALPARAISO,2025-09-01,71
355640,VARGEM GRANDE DO SUL,2025-09-01,170
355650,VARZEA PAULISTA,2025-09-01,51
355670,VINHEDO,2025-09-01,505
355680,VIRADOURO,2025-09-01,33
355700,VOTORANTIM,2025-09-01,300
355710,VOTUPORANGA,2025-09-01,1041
355720,CHAVANTES,2025-09-01,94
350010,ADAMANTINA,2025-10-01,485
350030,AGUAI,2025-10-01,25
350050,AGUAS DE LINDOIA,2025-10-01,107
350070,AGUDOS,2025-10-01,101
350100,ALTINOPOLIS,2025-10-01,195
350110,ALTO ALEGRE,2025-10-01,5
350130,ALVARES MACHADO,2025-10-01,62
350160,AMERICANA,2025-10-01,801
350170,AMERICO BRASILIENSE,2025-10-01,680
350190,AMPARO,2025-10-01,414
350210,ANDRADINA,2025-10-01,251
350220,ANGATUBA,2025-10-01,137
350250,APARECIDA,2025-10-01,436
350260,APARECIDA D'OESTE,2025-10-01,3
350270,APIAI,2025-10-01,292
350280,ARACATUBA,2025-10-01,1236
350310,ARANDU,2025-10-01,10
350320,ARARAQUARA,2025-10-01,1803
350330,ARARAS,2025-10-01,689
350340,AREALVA,2025-10-01,19
350390,ARUJA,2025-10-01,0
350400,ASSIS,2025-10-01,994
350410,ATIBAIA,2025-10-01,336
350420,AURIFLAMA,2025-10-01,211
350450,AVARE,2025-10-01,579
350520,BARIRI,2025-10-01,213
350530,BARRA BONITA,2025-10-01,184
350550,BARRETOS,2025-10-01,2633
350570,BARUERI,2025-10-01,3659
350580,BASTOS,2025-10-01,83
350590,BATATAIS,2025-10-01,310
350600,BAURU,2025-10-01,3808
350610,BEBEDOURO,2025-10-01,786
350630,BERNARDINO DE CAMPOS,2025-10-01,72
350635,BERTIOGA,2025-10-01,316
350640,BILAC,2025-10-01,23
350650,BIRIGUI,2025-10-01,416
350670,BOA ESPERANCA DO SUL,2025-10-01,8
350680,BOCAINA,2025-10-01,16
350700,BOITUVA,2025-10-01,193
350710,BOM JESUS DOS PERDOES,2025-10-01,14
350740,BORBOREMA,2025-10-01,66
350750,BOTUCATU,2025-10-01,2651
350760,BRAGANCA PAULISTA,2025-10-01,1522
350790,BROTAS,2025-10-01,49
350810,BURITAMA,2025-10-01,152
350840,CABREUVA,2025-10-01,0
350850,CACAPAVA,2025-10-01,301
350870,CACONDE,2025-10-01,165
350880,CAFELANDIA,2025-10-01,60
350900,CAIEIRAS,2025-10-01,402
350920,CAJAMAR,2025-10-01,250
350930,CAJOBI,2025-10-01,42
350940,CAJURU,2025-10-01,278
350950,CAMPINAS,2025-10-01,7808
350960,CAMPO LIMPO PAULISTA,2025-10-01,344
350970,CAMPOS DO JORDAO,2025-10-01,236
351000,CANDIDO MOTA,2025-10-01,201
351020,CAPAO BONITO,2025-10-01,258
351040,CAPIVARI,2025-10-01,316
351050,CARAGUATATUBA,2025-10-01,2170
351060,CARAPICUIBA,2025-10-01,1667
351070,CARDOSO,2025-10-01,35
351080,CASA BRANCA,2025-10-01,226
351100,CASTILHO,2025-10-01,121
351110,CATANDUVA,2025-10-01,1579
351140,CERQUEIRA CESAR,2025-10-01,147
351150,CERQUILHO,2025-10-01,51
351160,CESARIO LANGE,2025-10-01,50
351170,CHARQUEADA,2025-10-01,18
351190,CLEMENTINA,2025-10-01,27
351200,COLINA,2025-10-01,114
351210,COLOMBIA,2025-10-01,1
351220,CONCHAL,2025-10-01,318
351230,CONCHAS,2025-10-01,21
351280,COSMOPOLIS,2025-10-01,140
351300,COTIA,2025-10-01,1413
351310,CRAVINHOS,2025-10-01,32
351340,CRUZEIRO,2025-10-01,482
351350,CUBATAO,2025-10-01,575
351360,CUNHA,2025-10-01,129
351370,DESCALVADO,2025-10-01,145
351380,DIADEMA,2025-10-01,1870
351390,DIVINOLANDIA,2025-10-01,429
351410,DOIS CORREGOS,2025-10-01,79
351440,DRACENA,2025-10-01,250
351450,DUARTINA,2025-10-01,136
351500,EMBU DAS ARTES,2025-10-01,275
351510,EMBU-GUACU,2025-10-01,100
351518,ESPIRITO SANTO DO PINHAL,2025-10-01,394
351520,ESTRELA D'OESTE,2025-10-01,68
351540,FARTURA,2025-10-01,110
351550,FERNANDOPOLIS,2025-10-01,541
351570,FERRAZ DE VASCONCELOS,2025-10-01,938
351600,FLORIDA PAULISTA,2025-10-01,82
351620,FRANCA,2025-10-01,2223
351630,FRANCISCO MORATO,2025-10-01,1358
351640,FRANCO DA ROCHA,2025-10-01,712
351660,GALIA,2025-10-01,12
351670,GARCA,2025-10-01,233
351690,GENERAL SALGADO,2025-10-01,31
351700,GETULINA,2025-10-01,32
351740,GUAIRA,2025-10-01,274
351760,GUAPIARA,2025-10-01,32
351770,GUARA,2025-10-01,77
351780,GUARACAI,2025-10-01,42
351820,GUARARAPES,2025-10-01,155
351830,GUARAREMA,2025-10-01,124
351840,GUARATINGUETA,2025-10-01,532
351860,GUARIBA,2025-10-01,121
351870,GUARUJA,2025-10-01,1147
351880,GUARULHOS,2025-10-01,5297
351900,HERCULANDIA,2025-10-01,62
351907,HORTOLANDIA,2025-10-01,460
351910,IACANGA,2025-10-01,47
351930,IBATE,2025-10-01,74
351940,IBIRA,2025-10-01,30
351960,IBITINGA,2025-10-01,389
351970,IBIUNA,2025-10-01,401
351990,IEPE,2025-10-01,63
352010,IGARAPAVA,2025-10-01,138
352040,ILHABELA,2025-10-01,259
352044,ILHA SOLTEIRA,2025-10-01,281
352050,INDAIATUBA,2025-10-01,1990
352070,INDIAPORA,2025-10-01,42
352090,IPAUSSU,2025-10-01,61
352130,IPUA,2025-10-01,89
352170,ITABERA,2025-10-01,118
352180,ITAI,2025-10-01,89
352190,ITAJOBI,2025-10-01,48
352210,ITANHAEM,2025-10-01,1019
352220,ITAPECERICA DA SERRA,2025-10-01,2175
352230,ITAPETININGA,2025-10-01,859
352240,ITAPEVA,2025-10-01,907
352250,ITAPEVI,2025-10-01,1337
352260,ITAPIRA,2025-10-01,517
352270,ITAPOLIS,2025-10-01,284
352280,ITAPORANGA,2025-10-01,97
352290,ITAPUI,2025-10-01,0
352310,ITAQUAQUECETUBA,2025-10-01,1213
352320,ITARARE,2025-10-01,348
352340,ITATIBA,2025-10-01,581
352350,ITATINGA,2025-10-01,27
352360,ITIRAPINA,2025-10-01,12
352390,ITU,2025-10-01,694
352400,ITUPEVA,2025-10-01,181
352410,ITUVERAVA,2025-10-01,356
352420,JABORANDI,2025-10-01,7
352430,JABOTICABAL,2025-10-01,182
352440,JACAREI,2025-10-01,1311
352450,JACI,2025-10-01,59
352470,JAGUARIUNA,2025-10-01,330
352480,JALES,2025-10-01,735
352520,JARINU,2025-10-01,49
352530,JAU,2025-10-01,2481
352550,JOANOPOLIS,2025-10-01,16
352570,JOSE BONIFACIO,2025-10-01,201
352590,JUNDIAI,2025-10-01,3468
352600,JUNQUEIROPOLIS,2025-10-01,116
352640,LARANJAL PAULISTA,2025-10-01,119
352670,LEME,2025-10-01,472
352680,LENCOIS PAULISTA,2025-10-01,274
352690,LIMEIRA,2025-10-01,1469
352710,LINS,2025-10-01,724
352720,LORENA,2025-10-01,386
352730,LOUVEIRA,2025-10-01,208
352740,LUCELIA,2025-10-01,47
352800,MACATUBA,2025-10-01,76
352810,MACAUBAL,2025-10-01,8
352850,MAIRIPORA,2025-10-01,251
352880,MARACAI,2025-10-01,73
352900,MARILIA,2025-10-01,2743
352920,MARTINOPOLIS,2025-10-01,246
352930,MATAO,2025-10-01,519
352940,MAUA,2025-10-01,1112
352970,MIGUELOPOLIS,2025-10-01,104
353010,MIRANDOPOLIS,2025-10-01,318
353030,MIRASSOL,2025-10-01,59
353050,MOCOCA,2025-10-01,447
353060,MOGI DAS CRUZES,2025-10-01,2855
353070,MOGI GUACU,2025-10-01,835
353080,MOGI MIRIM,2025-10-01,423
353110,MONGAGUA,2025-10-01,81
353130,MONTE ALTO,2025-10-01,215
353140,MONTE APRAZIVEL,2025-10-01,308
353150,MONTE AZUL PAULISTA,2025-10-01,130
353180,MONTE MOR,2025-10-01,84
353190,MORRO AGUDO,2025-10-01,145
353200,MORUNGABA,2025-10-01,19
353240,NAZARE PAULISTA,2025-10-01,38
353250,NEVES PAULISTA,2025-10-01,6
353260,NHANDEARA,2025-10-01,235
353290,NOVA EUROPA,2025-10-01,28
353300,NOVA GRANADA,2025-10-01,178
353340,NOVA ODESSA,2025-10-01,128
353350,NOVO HORIZONTE,2025-10-01,170
353390,OLIMPIA,2025-10-01,303
353430,ORLANDIA,2025-10-01,293
353440,OSASCO,2025-10-01,2330
353460,OSVALDO CRUZ,2025-10-01,232
353470,OURINHOS,2025-10-01,896
353475,OUROESTE,2025-10-01,57
353520,PALMEIRA D'OESTE,2025-10-01,83
353530,PALMITAL,2025-10-01,152
353550,PARAGUACU PAULISTA,2025-10-01,667
353580,PARANAPANEMA,2025-10-01,67
353600,PARAPUA,2025-10-01,42
353620,PARIQUERA-ACU,2025-10-01,754
353630,PATROCINIO PAULISTA,2025-10-01,104
353650,PAULINIA,2025-10-01,374
353660,PAULO DE FARIA,2025-10-01,4
353670,PEDERNEIRAS,2025-10-01,93
353700,PEDREGULHO,2025-10-01,88
353710,PEDREIRA,2025-10-01,89
353730,PENAPOLIS,2025-10-01,505
353740,PEREIRA BARRETO,2025-10-01,77
353780,PIEDADE,2025-10-01,254
353790,PILAR DO SUL,2025-10-01,90
353800,PINDAMONHANGABA,2025-10-01,725
353860,PIRACAIA,2025-10-01,37
353870,PIRACICABA,2025-10-01,3189
353880,PIRAJU,2025-10-01,164
353890,PIRAJUI,2025-10-01,85
353900,PIRANGI,2025-10-01,149
353930,PIRASSUNUNGA,2025-10-01,234
353940,PIRATININGA,2025-10-01,21
353950,PITANGUEIRAS,2025-10-01,114
354000,POMPEIA,2025-10-01,66
354020,PONTAL,2025-10-01,77
354040,POPULINA,2025-10-01,12
354060,PORTO FELIZ,2025-10-01,375
354070,PORTO FERREIRA,2025-10-01,257
354080,POTIRENDABA,2025-10-01,65
354100,PRAIA GRANDE,2025-10-01,1035
354120,PRESIDENTE BERNARDES,2025-10-01,96
354130,PRESIDENTE EPITACIO,2025-10-01,213
354140,PRESIDENTE PRUDENTE,2025-10-01,3777
354150,PRESIDENTE VENCESLAU,2025-10-01,184
354160,PROMISSAO,2025-10-01,333
354190,QUELUZ,2025-10-01,16
354220,RANCHARIA,2025-10-01,402
354240,REGENTE FEIJO,2025-10-01,111
354260,REGISTRO,2025-10-01,812
354290,RIBEIRAO BONITO,2025-10-01,37
354300,RIBEIRAO BRANCO,2025-10-01,5
354330,RIBEIRAO PIRES,2025-10-01,160
354340,RIBEIRAO PRETO,2025-10-01,8448
354380,RINOPOLIS,2025-10-01,19
354390,RIO CLARO,2025-10-01,978
354400,RIO DAS PEDRAS,2025-10-01,78
354420,RIOLANDIA,2025-10-01,19
354425,ROSANA,2025-10-01,249
354490,SALES OLIVEIRA,2025-10-01,19
354500,SALESOPOLIS,2025-10-01,41
354520,SALTO,2025-10-01,600
354530,SALTO DE PIRAPORA,2025-10-01,269
354540,SALTO GRANDE,2025-10-01,63
354560,SANTA ADELIA,2025-10-01,104
354580,SANTA BARBARA D'OESTE,2025-10-01,823
354630,SANTA CRUZ DAS PALMEIRAS,2025-10-01,117
354640,SANTA CRUZ DO RIO PARDO,2025-10-01,350
354660,SANTA FE DO SUL,2025-10-01,287
354680,SANTA ISABEL,2025-10-01,172
354730,SANTANA DE PARNAIBA,2025-10-01,324
354750,SANTA RITA DO PASSA QUATRO,2025-10-01,150
354760,SANTA ROSA DE VITERBO,2025-10-01,73
354770,SANTO ANASTACIO,2025-10-01,171
354780,SANTO ANDRE,2025-10-01,3614
354790,SANTO ANTONIO DA ALEGRIA,2025-10-01,18
354850,SANTOS,2025-10-01,2846
354860,SAO BENTO DO SAPUCAI,2025-10-01,44
354870,SAO BERNARDO DO CAMPO,2025-10-01,3560
354880,SAO CAETANO DO SUL,2025-10-01,1255
354890,SAO CARLOS,2025-10-01,1864
354910,SAO JOAO DA BOA VISTA,2025-10-01,546
354940,SAO JOAQUIM DA BARRA,2025-10-01,323
354970,SAO JOSE DO RIO PARDO,2025-10-01,419
354980,SAO JOSE DO RIO PRETO,2025-10-01,8170
354990,SAO JOSE DOS CAMPOS,2025-10-01,5000
355000,SAO LUIS DO PARAITINGA,2025-10-01,18
355010,SAO MANUEL,2025-10-01,154
355020,SAO MIGUEL ARCANJO,2025-10-01,92
355030,SAO PAULO,2025-10-01,65482
355040,SAO PEDRO,2025-10-01,386
355060,SAO ROQUE,2025-10-01,443
355070,SAO SEBASTIAO,2025-10-01,520
355080,SAO SEBASTIAO DA GRAMA,2025-10-01,47
355090,SAO SIMAO,2025-10-01,23
355100,SAO VICENTE,2025-10-01,719
355150,SERRANA,2025-10-01,356
355160,SERRA NEGRA,2025-10-01,252
355170,SERTAOZINHO,2025-10-01,620
355200,SILVEIRAS,2025-10-01,2
355210,SOCORRO,2025-10-01,244
355220,SOROCABA,2025-10-01,5267
355230,SUD MENNUCCI,2025-10-01,12
355240,SUMARE,2025-10-01,1062
355250,SUZANO,2025-10-01,773
355260,TABAPUA,2025-10-01,73
355270,TABATINGA,2025-10-01,74
355280,TABOAO DA SERRA,2025-10-01,1733
355300,TAGUAI,2025-10-01,49
355330,TAMBAU,2025-10-01,91
355340,TANABI,2025-10-01,144
355360,TAPIRATIBA,2025-10-01,28
355370,TAQUARITINGA,2025-10-01,351
355380,TAQUARITUBA,2025-10-01,191
355400,TATUI,2025-10-01,436
355410,TAUBATE,2025-10-01,2090
355430,TEODORO SAMPAIO,2025-10-01,97
355440,TERRA ROXA,2025-10-01,8
355450,TIETE,2025-10-01,203
355470,TORRINHA,2025-10-01,8
355500,TUPA,2025-10-01,709
355510,TUPI PAULISTA,2025-10-01,109
355540,UBATUBA,2025-10-01,446
355580,URANIA,2025-10-01,24
355600,URUPES,2025-10-01,90
355620,VALINHOS,2025-10-01,429
355630,VALPARAISO,2025-10-01,72
355640,VARGEM GRANDE DO SUL,2025-10-01,174
355650,VARZEA PAULISTA,2025-10-01,57
355670,VINHEDO,2025-10-01,507
355680,VIRADOURO,2025-10-01,30
355700,VOTORANTIM,2025-10-01,469
355710,VOTUPORANGA,2025-10-01,1038
355720,CHAVANTES,2025-10-01,100
350010,ADAMANTINA,2025-11-01,420
350030,AGUAI,2025-11-01,25
